osm_type,osm_id,lat,lon,housenumber,street,unit,city,state,postcode,country,full_address,nearest_segment_id,nearest_from_node,nearest_to_node,nearest_street_name,distance_to_road_m
way,707833132,28.966313378222793,-82.00573612124762,17784,Southeast 90th Clemson Circle,,,,,,17784 Southeast 90th Clemson Circle,32146,2161801006,2161801193,Southeast 90th Clemson Circle,22.28
way,664428913,28.973312109127114,-82.03330849571279,7153,Southeast 172nd Hazelwood Loop,,,,,,7153 Southeast 172nd Hazelwood Loop,32484,2161801776,1330631430,Southeast 172nd Hazelwood Loop,22.28
way,664428899,28.97224459315936,-82.03424567031443,7151,Southeast 171st Pond Lane,,,,,,7151 Southeast 171st Pond Lane,32379,2161801609,2161801614,Southeast 171st Pond Lane,22.28
way,662079999,28.965310855515547,-82.01689954695999,17617,Southeast 82nd Woodlawn Avenue,,,,,,17617 Southeast 82nd Woodlawn Avenue,31966,2161772936,2161772891,Southeast 82nd Woodlawn Avenue,22.28
way,663866924,28.96966249154997,-82.03298238187745,17412,Southeast 72nd Overbrook Court,,,,,,17412 Southeast 72nd Overbrook Court,32287,2161801407,2161801407,Southeast 72nd Overbrook Court,22.28
node,6227520066,28.961955,-81.9991751,9255,Southeast 178th Madeline Lane,,,,,,9255 Southeast 178th Madeline Lane,31837,2161772464,2161772337,Southeast 178th Madeline Lane,22.28
node,4204859361,29.6856946,-82.361797,3530,Northwest 26th Terrace,,Gainesville,FL,,US,"3530 Northwest 26th Terrace, Gainesville FL, US",96676,84864499,84867087,Northwest 33rd Place;Northwest 36th Place;Northwest 26th Terrace,22.29
way,707663018,28.974727998120116,-82.00092599853295,9202,Southeast 170th Fontaine Street,,,,,,9202 Southeast 170th Fontaine Street,32552,2161801952,2161802000,Southeast 170th Fontaine Street,22.29
node,6227723170,28.9776825,-81.993076,16915,Southeast 96th Chapelwood Circle,,,,,,16915 Southeast 96th Chapelwood Circle,32684,2161802309,2161802247,Southeast 96th Chapelwood Circle,22.29
node,6227569772,28.9734353,-81.9972934,17135,Southeast 93rd Tellfier Terrace,,,,,,17135 Southeast 93rd Tellfier Terrace,32522,2161801882,2161801738,Southeast 93rd Tellfier Terrace,22.29
node,4205240231,29.6870526,-82.3548815,2285,Northwest 37th Place,,Gainesville,FL,,US,"2285 Northwest 37th Place, Gainesville FL, US",97070,84866038,84856009,Northwest 37th Place,22.29
way,662069477,28.964355008937062,-82.01955816546031,17724,Southeast 80th Altamaha Court,,,,,,17724 Southeast 80th Altamaha Court,31911,2161772795,2161772942,Southeast 177th Winterthur Loop,22.29
node,6227729799,28.9767244,-81.9950904,9543,Southeast 168th Maplesong Lane,,,,,,9543 Southeast 168th Maplesong Lane,32650,2161802206,2161802205,Southeast 168th Maplesong Lane,22.29
way,664428916,28.97321532017138,-82.03386094217538,7163,Southeast 172nd Hazelwood Loop,,,,,,7163 Southeast 172nd Hazelwood Loop,28238,1330631430,2161801776,Southeast 172nd Hazelwood Loop,22.29
way,661851985,28.967442449174353,-82.01908227500611,8068,Southeast 175th Malmaison Street,,,,,,8068 Southeast 175th Malmaison Street,32021,2161773044,2161773043,Southeast 175th Malmaison Street,22.29
way,662126825,28.961276199328502,-82.01017857510041,17917,Southeast 86th Auburn Avenue,,,,,,17917 Southeast 86th Auburn Avenue,31754,2161772229,2161772369,Southeast 86th Auburn Avenue,22.3
way,662126827,28.961121998294622,-82.01020367678923,17927,Southeast 86th Auburn Avenue,,,,,,17927 Southeast 86th Auburn Avenue,31800,2161772369,2161772229,Southeast 86th Auburn Avenue,22.3
node,4207110844,29.6838993,-82.348323,1923,Northwest 34th Avenue,,Gainesville,FL,,US,"1923 Northwest 34th Avenue, Gainesville FL, US",99023,84876941,84896301,Northwest 34th Avenue,22.3
node,6227723131,28.9776817,-81.9949521,16875,Southeast 96th Chapelwood Circle,,,,,,16875 Southeast 96th Chapelwood Circle,32684,2161802309,2161802247,Southeast 96th Chapelwood Circle,22.3
node,6225126283,28.9769672,-82.0300175,16849,Southeast 74th Soulliere Avenue,,,,,,16849 Southeast 74th Soulliere Avenue,36262,6222116505,6222114755,Southeast 74th Soulliere Avenue,22.3
way,663513574,28.9785152697761,-82.02095982933848,16878,Southeast 80th Bellavista Circle,,,,,,16878 Southeast 80th Bellavista Circle,28490,1445317934,1445317908,Southeast 167th Mistwood Lane,22.3
node,6227729839,28.9763016,-81.9925548,9670,Southeast 168th Maplesong Lane,,,,,,9670 Southeast 168th Maplesong Lane,32645,2161802205,2161802205,Southeast 168th Maplesong Lane,22.3
way,417877458,29.627111,-82.4382071,2942,Southwest 91st Terrace,,Gainesville,FL,,US,"2942 Southwest 91st Terrace, Gainesville FL, US",106686,2019720792,2019720792,Southwest 91st Terrace,22.3
node,6225820388,28.9713786,-82.0001936,9185,Southeast 172nd Santee Place,,,,,,9185 Southeast 172nd Santee Place,33652,2662074766,2662074766,Southeast 172nd Santee Place,22.3
way,663518299,28.98069039600466,-82.02044436927561,16779,Southeast 80th Bellavista Circle,,,,,,16779 Southeast 80th Bellavista Circle,28548,1445318107,1445317965,Southeast 80th Bellavista Circle,22.3
way,662115355,28.962080172258933,-82.0130467313687,8521,Southeast 177th Bartram Loop,,,,,,8521 Southeast 177th Bartram Loop,31822,2161772422,2161772371,Southeast 177th Bartram Loop,22.3
node,4349025518,29.6202039,-82.4425663,3725,Southwest 94th Way,,Gainesville,FL,,US,"3725 Southwest 94th Way, Gainesville FL, US",93525,84848811,84826047,Southwest 94th Way,22.3
way,1068317979,29.135386199999992,-82.01188309999999,54,Bahia Trace Circle,,Ocala,FL,34472,,"54 Bahia Trace Circle, Ocala FL 34472",27971,1319645211,98901724,Bahia Trace Circle,22.31
node,6225820409,28.9723059,-82.000687,9182,Southeast 171st Drayton Place,,,,,,9182 Southeast 171st Drayton Place,32404,2161801653,2161801674,Southeast 171st Drayton Place,22.31
node,6227723125,28.9760658,-81.9924394,17037,Southeast 96th Chapelwood Circle,,,,,,17037 Southeast 96th Chapelwood Circle,32651,2161802207,2161802081,Southeast 96th Chapelwood Circle,22.31
way,1121121205,28.97225807864543,-81.99681657062912,17282,Southeast 94th Coults Circle,,,,,,17282 Southeast 94th Coults Circle,32384,2161801623,2161801623,Southeast 94th Coults Circle,22.31
way,662115357,28.962166973105013,-82.0132406234097,8525,Southeast 177th Bartram Loop,,,,,,8525 Southeast 177th Bartram Loop,31842,2161772501,2161772422,Southeast 177th Bartram Loop,22.31
way,664490672,28.97172092860801,-82.00978005123369,17239,Southeast 85th Willowick Circle,,,,,,17239 Southeast 85th Willowick Circle,33578,2479647957,2161801528,Southeast 85th Willowick Circle,22.31
node,6227550460,28.9654065,-81.998113,17661,Southeast 93rd Hawthorne Avenue,,,,,,17661 Southeast 93rd Hawthorne Avenue,32156,2161801089,2161801170,Southeast 93rd Hawthorne Avenue,22.31
way,662093879,28.966089691952664,-82.01495260146643,8268,Southeast 176th Lawson Loop,,,,,,8268 Southeast 176th Lawson Loop,31938,2161772846,2161773009,Southeast 176th Lawson Loop,22.31
node,6227723169,28.9776816,-81.9934508,16907,Southeast 96th Chapelwood Circle,,,,,,16907 Southeast 96th Chapelwood Circle,32684,2161802309,2161802247,Southeast 96th Chapelwood Circle,22.31
way,663866938,28.968799797816875,-82.03177708732997,7320,Southeast 173rd Arlington Loop,,,,,,7320 Southeast 173rd Arlington Loop,32316,2161801451,2161801322,Southeast 173rd Arlington Loop,22.31
way,662361598,28.96175591928492,-82.00544080651194,17941,Southeast 89th Natchez Avenue,,,,,,17941 Southeast 89th Natchez Avenue,29719,2007361223,2161772220,Southeast 89th Natchez Avenue,22.32
way,1348982653,29.624691999999996,-82.44706234999998,9837,Southwest 31st Road,,Gainesville,FL,,US,"9837 Southwest 31st Road, Gainesville FL, US",93725,84850615,84850623,Southwest 31st Road;Southwest 98th Way,22.32
way,663211267,28.974317106454155,-82.02326661019507,7805,Southeast 170th Rutledge Street,,,,,,7805 Southeast 170th Rutledge Street,28444,1445317830,1445317830,Southeast 170th Rutledge Street,22.32
way,662169601,28.961825487682244,-82.00981750720752,17880,Southeast 86th Oak Leaf Terrace,,,,,,17880 Southeast 86th Oak Leaf Terrace,29709,2007361213,2161772369,Belle Meade Circle,22.32
way,661845807,28.967759667709675,-82.01576618478414,17486,Southeast 82nd Pecan Terrace,,,,,,17486 Southeast 82nd Pecan Terrace,32101,2161773154,2161773038,Southeast 82nd Pecan Terrace,22.32
node,4205240242,29.6850259,-82.3549063,3441,Northwest 22nd Terrace,,Gainesville,FL,,US,"3441 Northwest 22nd Terrace, Gainesville FL, US",109758,4143679540,84856012,Northwest 22nd Drive;Northwest 36th Avenue;Northwest 22nd Terrace;Northwest 34th Place,22.32
way,416153755,29.68525116483316,-82.35868892848045,2521,Northwest 35th Place,,Gainesville,FL,32605,US,"2521 Northwest 35th Place, Gainesville FL 32605, US",109353,3878966851,84862927,Northwest 35th Place,22.32
way,653982693,28.968682777261268,-82.02454290433649,17412,Southeast 77th Helmsdale Court,,,,,,17412 Southeast 77th Helmsdale Court,32098,2161773152,2161773112,Southeast 77th Helmsdale Court,22.32
way,662057627,28.965916358226895,-82.01915356574789,8078,Southeast 177th Winterthur Loop,,,,,,8078 Southeast 177th Winterthur Loop,31976,2161772942,2161772940,Southeast 177th Winterthur Loop,22.32
way,662180162,28.961286683772222,-82.00772960708528,17917,Southeast 87th Melrose Court,,,,,,17917 Southeast 87th Melrose Court,31761,2161772233,2007361214,Southeast 87th Melrose Court,22.32
way,663217728,28.977146750215756,-82.0237803336727,7780,Southeast 168th Lone Oak Loop,,,,,,7780 Southeast 168th Lone Oak Loop,28469,1445317898,1445317843,Southeast 168th Lone Oak Loop,22.32
node,4485325338,29.6049855,-82.4482566,9958,Southwest 52nd Road,,Gainesville,FL,,US,"9958 Southwest 52nd Road, Gainesville FL, US",79458,84834035,84917606,Southwest 52nd Road;Southwest 96th Terrace,22.33
way,417887421,29.630147324459095,-82.43810915608475,9012,Southwest 25th Road,,Gainesville,FL,,US,"9012 Southwest 25th Road, Gainesville FL, US",106708,2019721000,2019721000,Southwest 25th Road,22.33
way,662105727,28.9602500608648,-82.01537192591915,8401,Southeast 177th Bartram Loop,,,,,,8401 Southeast 177th Bartram Loop,31709,2161771952,2161772442,Southeast 177th Bartram Loop,22.33
way,662110057,28.961683544300847,-82.0157016612816,8354,Southeast 177th Bartram Loop,,,,,,8354 Southeast 177th Bartram Loop,31828,2161772442,2161771952,Southeast 177th Bartram Loop,22.33
way,662118864,28.961779489390715,-82.01229007496762,8505,Southeast 177th Bartram Loop,,,,,,8505 Southeast 177th Bartram Loop,31804,2161772371,2161771955,Southeast 177th Bartram Loop,22.33
way,662110051,28.961202706300814,-82.01570078310677,8366,Southeast 177th Bartram Loop,,,,,,8366 Southeast 177th Bartram Loop,31828,2161772442,2161771952,Southeast 177th Bartram Loop,22.33
way,664424534,28.973871253432353,-82.03453603649294,17112,Southeast 71st Lewisfield Terrace,,,,,,17112 Southeast 71st Lewisfield Terrace,32499,2161801810,2161801810,Southeast 71st Lewisfield Terrace,22.33
way,663520035,28.96760572849319,-82.02716453215695,17421,Southeast 74th Flintlock Terrace,,,,,,17421 Southeast 74th Flintlock Terrace,32231,2161801237,2161801310,Southeast 74th Flintlock Terrace,22.33
node,4205240247,29.6852349,-82.3545761,3510,Northwest 22nd Drive,,Gainesville,FL,,US,"3510 Northwest 22nd Drive, Gainesville FL, US",94981,84856012,4143679540,Northwest 34th Place;Northwest 36th Avenue;Northwest 22nd Terrace;Northwest 22nd Drive,22.33
node,6227729359,28.9767247,-81.9930262,9651,Southeast 168th Maplesong Lane,,,,,,9651 Southeast 168th Maplesong Lane,32645,2161802205,2161802205,Southeast 168th Maplesong Lane,22.34
node,6227550437,28.9657201,-81.9984579,17641,Southeast 93rd Hawthorne Avenue,,,,,,17641 Southeast 93rd Hawthorne Avenue,32198,2161801170,2161801089,Southeast 93rd Hawthorne Avenue,22.34
way,662093875,28.966683460017116,-82.01532489750183,8250,Southeast 176th Lawson Loop,,,,,,8250 Southeast 176th Lawson Loop,31938,2161772846,2161773009,Southeast 176th Lawson Loop,22.34
way,663848881,28.968901112589492,-82.0307440854455,7355,Southeast 173rd Arlington Loop,,,,,,7355 Southeast 173rd Arlington Loop,32267,2161801322,2161801451,Southeast 173rd Arlington Loop,22.34
way,663238872,28.97954288472978,-82.02403714057155,16707,Southeast 77th Northridge Court,,,,,,16707 Southeast 77th Northridge Court,28530,1445318054,1445317941,Southeast 77th Northridge Court,22.34
way,663513581,28.9770606126869,-82.02048974056515,16934,Southeast 80th Bellavista Circle,,,,,,16934 Southeast 80th Bellavista Circle,28455,1445317853,1445317934,Southeast 80th Bellavista Circle,22.34
node,6227550441,28.9644982,-81.9981147,17667,Southeast 92nd Grantham Terrace,,,,,,17667 Southeast 92nd Grantham Terrace,32180,2161801145,2161800974,Southeast 92nd Grantham Terrace,22.34
node,6227520032,28.9625612,-82.0001731,17845,Southeast 91st Poplar Terrace,,,,,,17845 Southeast 91st Poplar Terrace,31839,2161772488,2161772673,Southeast 91st Poplar Terrace,22.34
way,1121120291,28.976307716574077,-81.99629538867671,16824,Southeast 96th Chapelwood Circle,,,,,,16824 Southeast 96th Chapelwood Circle,32649,2161802206,2161802081,Southeast 96th Chapelwood Circle,22.34
node,6227623618,28.9746363,-81.998316,16814,Southeast 93rd Cuthbert Circle,,,,,,16814 Southeast 93rd Cuthbert Circle,32527,2161801890,2161802005,Southeast 171st Argyll Street,22.34
node,6227520191,28.9617574,-82.0000831,17856,Southeast 92nd Amory Avenue,,,,,,17856 Southeast 92nd Amory Avenue,31829,2161772443,2161772337,Southeast 92nd Amory Avenue,22.35
way,662180562,28.9623969535688,-82.00796761276334,17853,Southeast 87th Melrose Court,,,,,,17853 Southeast 87th Melrose Court,29714,2007361214,2161772688,Southeast 87th Melrose Court,22.35
node,4485325330,29.6046357,-82.4473581,9904,Southwest 52nd Road,,Gainesville,FL,,US,"9904 Southwest 52nd Road, Gainesville FL, US",81806,84917606,84834035,Southwest 52nd Road;Southwest 96th Terrace,22.35
way,663881750,28.968778771281507,-82.03416802856017,17437,Southeast 71st Currituck Terrace,,,,,,17437 Southeast 71st Currituck Terrace,32302,2161801441,2161801290,Southeast 71st Currituck Terrace,22.35
way,664407967,28.969928601948386,-82.03231513679225,7312,Southeast 172nd Legacy Lane,,,,,,7312 Southeast 172nd Legacy Lane,32330,2161801497,1330629831,Southeast 172nd Legacy Lane,22.35
way,662119841,28.9623335715605,-82.01253195209016,17860,Southeast 85th Ellerbe Avenue,,,,,,17860 Southeast 85th Ellerbe Avenue,29729,2007361236,2007361224,Belle Meade Circle,22.35
way,663194792,28.972257665145253,-82.02844649042463,17116,Southeast 76th Creekside Circle,,,,,,17116 Southeast 76th Creekside Circle,32435,2161801702,2161801648,Southeast 76th Creekside Circle,22.35
way,663194796,28.97201867747094,-82.02774854066872,17130,Southeast 76th Creekside Circle,,,,,,17130 Southeast 76th Creekside Circle,32398,2161801648,2161801702,Southeast 76th Creekside Circle,22.35
way,664465550,28.976302402418096,-82.01438150198965,8336,Southeast 168th Mardell Lane,,,,,,8336 Southeast 168th Mardell Lane,28589,1445320593,1445320628,Southeast 168th Mardell Lane,22.35
way,662359770,28.962168567576388,-82.00610586307157,17880,Southeast 89th Natchez Avenue,,,,,,17880 Southeast 89th Natchez Avenue,29715,2007361219,2007361223,Belle Meade Circle,22.35
node,6227723152,28.9776816,-81.9932632,16911,Southeast 96th Chapelwood Circle,,,,,,16911 Southeast 96th Chapelwood Circle,32667,2161802247,2161802309,Southeast 96th Chapelwood Circle,22.35
node,4205240253,29.6856504,-82.3540748,3525,Northwest 22nd Drive,,Gainesville,FL,,US,"3525 Northwest 22nd Drive, Gainesville FL, US",94981,84856012,4143679540,Northwest 34th Place;Northwest 36th Avenue;Northwest 22nd Terrace;Northwest 22nd Drive,22.35
way,663838042,28.968563968310505,-82.03011498402005,17467,Southeast 74th Raes Hall Avenue,,,,,,17467 Southeast 74th Raes Hall Avenue,32245,2161801270,2161801451,Southeast 74th Raes Hall Avenue,22.36
way,707833126,28.96550937340595,-82.0064225918263,17756,Southeast 90th Clemson Circle,,,,,,17756 Southeast 90th Clemson Circle,32210,2161801193,2161801006,Southeast 90th Clemson Circle,22.36
way,664407992,28.97009185088539,-82.03667903105435,7115,Southeast 173rd Arlington Loop,,,,,,7115 Southeast 173rd Arlington Loop,32291,2161801433,2161801434,Southeast 173rd Arlington Loop,22.36
way,707709087,28.973970687295402,-82.00085509608085,9175,Southeast 171st Cooper Loop,,,,,,9175 Southeast 171st Cooper Loop,32469,2161801764,2161801849,Southeast 171st Cooper Loop,22.36
way,661848277,28.968708467856597,-82.01924684408117,7994,Southeast 174th Belhaven Loop,,,,,,7994 Southeast 174th Belhaven Loop,32049,2161773107,2161773136,Southeast 174th Belhaven Loop,22.36
node,4347949708,29.6197522,-82.4473246,9835,Southwest 37th Road,,Gainesville,FL,,US,"9835 Southwest 37th Road, Gainesville FL, US",91326,84834339,84834339,Southwest 37th Road,22.36
way,663888366,28.96775020430013,-82.0369251043553,7187,Southeast 173rd Arlington Loop,,,,,,7187 Southeast 173rd Arlington Loop,32240,2161801254,2161801277,Southeast 173rd Arlington Loop,22.36
way,663866917,28.968954637732125,-82.03238431267296,17447,Southeast 72nd Overbrook Court,,,,,,17447 Southeast 72nd Overbrook Court,32289,2161801407,2161801322,Southeast 72nd Overbrook Court,22.36
node,4205240255,29.6856923,-82.3545617,3526,Northwest 22nd Drive,,Gainesville,FL,,US,"3526 Northwest 22nd Drive, Gainesville FL, US",94981,84856012,4143679540,Northwest 34th Place;Northwest 36th Avenue;Northwest 22nd Terrace;Northwest 22nd Drive,22.36
node,6227729361,28.9766193,-81.9919441,9748,Southeast 168th Elderberry Place,,,,,,9748 Southeast 168th Elderberry Place,32662,2161802226,2161802207,Southeast 168th Elderberry Place,22.36
way,664481805,28.975837778551938,-82.00687221321121,16910,Southeast 88th Crestbrook Court,,,,,,16910 Southeast 88th Crestbrook Court,32618,2161802141,2161802141,Southeast 88th Crestbrook Court,22.36
node,6225126449,28.9784056,-82.0326994,7341,Southeast 167th Zina Street,,,,,,7341 Southeast 167th Zina Street,36250,6222114769,6222114764,Southeast 167th Zina Street,22.36
way,662116103,28.96024974739514,-82.01498618184561,8409,Southeast 177th Bartram Loop,,,,,,8409 Southeast 177th Bartram Loop,31710,2161771953,2161771952,Southeast 177th Bartram Loop,22.37
