node_id,lat,lon,incident_streets
98886646,29.0226438,-82.0729409,137th Place;Southeast 45th Court
98886649,29.0252798,-82.0729191,Southeast 135th Place;Southeast 45th Court
98886651,29.0259577,-82.0729202,Southeast 45th Court
98886665,29.1463944,-82.0713148,Southeast 45th Court
98886702,29.1778297,-82.0966575,Southeast 29th Terrace;Southeast 8th Street
98886705,29.1777039,-82.0956148,Southeast 30th Avenue;Southeast 8th Street
98886712,29.1803808,-82.1351825,Southeast 8th Street;Southeast Osceola Avenue
98886714,29.1803883,-82.1342129,Southeast 3rd Avenue;Southeast 8th Street
98886716,29.1803673,-82.1319521,Southeast 8th Street;Southeast Tuscawilla Avenue
98886718,29.1803616,-82.131172,Southeast 8th Street;Southeast Sanchez Avenue
98886721,29.1803445,-82.1253317,Southeast 11th Avenue;Southeast 8th Street
98886724,29.1794604,-82.1188491,Southeast 15th Avenue;Southeast 8th Street
98886726,29.1794164,-82.1186844,Southeast 15th Avenue;Southeast 11th Street;Southeast 8th Street
98886729,29.1793729,-82.1136272,Southeast 18th Avenue;Southeast 8th Street
98886731,29.1793672,-82.1082745,Southeast 22nd Avenue;Southeast 8th Street
98886743,29.1789311,-82.0898792,Southeast 34th Avenue;Southeast 8th Street
98886745,29.178935,-82.0878421,Southeast 12th Street;Southeast 35th Avenue;Southeast 35th Avenue;Southeast 35th Avenue;Southeast 12th Street;Southeast 8th Street
98886747,29.1789157,-82.0826726,Southeast 39th Avenue;Southeast 8th Street
98886750,29.1788828,-82.0806366,Southeast 40th Avenue;Southeast 8th Street
98886755,29.1789482,-82.0737763,Southeast 45th Terrace;Southeast 8th Street
98886760,29.1789828,-82.0708977,Southeast 46th Court;Southeast 8th Street
98886775,29.1790658,-82.0628021,Southeast 52nd Avenue;Southeast 8th Street
98886777,29.1790694,-82.0620222,Southeast 52nd Court;Southeast 8th Street
98886786,29.1791341,-82.0562718,Southeast 56th Avenue;Southeast 8th Street
98886790,29.179095,-82.0537207,Southeast 58th Avenue;Southeast 8th Street
98886806,29.1788841,-82.101865,Southeast 26th Court;Southeast 8th Street;Southeast 8th Street;Southeast 26th Court
98886845,28.9755738,-81.7365089,Southeast 170 Street;Southeast 252nd Avenue
98886880,29.0439922,-81.9801786,Southeast 104th Court;Southeast 123rd Street Road
98886894,29.0455388,-81.9802405,Southeast 104th Court;Southeast 121st Street Road
98886902,28.9892331,-81.9325322,Southeast 131st Terrace;Southeast Sunset Harbor Road
98886912,29.0203894,-81.9858574,Southeast 101st Avenue;Southeast 138th Place Road
98886916,29.0263711,-81.9858246,Southeast 101st Avenue;Southeast 134th Lane
98886918,29.0329508,-81.9857915,Southeast 101st Avenue;Southeast 130th Street
98886942,29.0405734,-82.0659886,Southeast 125th Place;Southeast 48 Terrace;Southeast 125th Place;Southeast 49th Terrace
98886945,29.0448494,-82.0660658,Southeast 49th Terrace
98886963,29.1602522,-82.1127931,Southeast 19th Avenue;Southeast 28th Place
98886969,29.1570437,-82.1116692,Southeast 19th Avenue;Southeast 31st Street
98886972,29.1554093,-82.1116499,Southeast 19th Avenue;Southeast 32nd Lane
98886975,29.1534526,-82.1116611,Southeast 19th Avenue;Southeast 34th Street
98886979,29.1514281,-82.1116609,Southeast 19th Avenue;Southeast 36th Place
98886982,29.14984,-82.111662,Southeast 19th Avenue;Southeast 38th Street
98886992,29.182121,-82.1131284,Southeast 19th Avenue;Southeast 5th Street
98886994,29.1815945,-82.1136201,Southeast 18th Avenue;Southeast 19th Avenue
98886997,29.1428371,-82.1122476,Southeast 45th Street
98887028,29.1164182,-82.0379855,Pine Circle Way
98887036,29.1112336,-82.0138531,Bahia Track Way;Pine Road
98887086,29.1936522,-82.053732,Northeast 58th Avenue;Northeast 7th Street
98887096,29.2166893,-82.0578518,East Silver Springs Boulevard;Northeast 55th Avenue
98887104,29.2202584,-82.0536489,Northeast 32nd Street;Northeast 58th Avenue
98887106,29.2229304,-82.0536367,Northeast 35th Street;Northeast 58th Avenue
98887107,29.2238072,-82.053646,Northeast 36th Street;Northeast 58th Avenue
98887115,29.2415245,-82.0539189,Northeast 58th Avenue
98887158,29.1545361,-82.0505875,Almond Lane;Almond Road
98887164,29.1554199,-82.0491577,Almond Place;Almond Road
98887171,29.1590985,-82.0452442,Almond Road;Almond Trail
98887173,29.15974,-82.0446841,Almond Road;Almond Way
98887208,29.166409,-82.0487958,Almond Pass;Almond Road
98887222,29.1394841,-82.0348042,Hemlock Road;Pecan Road
98887224,29.1394647,-82.0381839,Hemlock Radial Pass;Pecan Road
98887227,29.140435,-82.0411153,Hemlock Terrace;Pecan Road
98887229,29.1408446,-82.0419492,Pecan Course Circle;Pecan Road
98887233,29.1416323,-82.0436032,Pecan Course Terrace;Pecan Road
98887235,29.1422919,-82.0446472,Pecan Course;Pecan Road
98887250,29.1447289,-82.0449256,Pecan Course Circle;Pecan Road
98887252,29.1455572,-82.0449356,Hemlock Terrace;Pecan Road
98887262,29.1468317,-82.044307,Pecan Drive Terrace;Pecan Road
98887285,29.1511671,-82.0385332,Pecan Pass Lane;Pecan Road
98887298,29.1514006,-82.0370524,Pecan Pass Drive;Pecan Road
98887308,29.1511061,-82.0358564,Pecan Road;Southeast 64th Avenue Road
98887321,29.1462231,-82.029971,Pecan Loop;Pecan Road
98887323,29.1455873,-82.029293,Hemlock Road;Pecan Road
98887327,29.1439824,-82.0276356,Pecan Loop;Pecan Road
98887336,29.1413337,-82.0262127,Pecan Road
98887338,29.1398823,-82.0264857,Fir Road;Pecan Road
98887341,29.1390429,-82.0267094,Fir Trail Drive;Pecan Road
98887343,29.1382686,-82.0269512,Fir Trail Pass;Pecan Road
98887345,29.1378056,-82.0273111,Fir Trail Course;Pecan Road
98887354,29.1375691,-82.0299585,Pecan Road;Pine Road
98887416,28.9694046,-81.8794511,Southeast 165th Avenue
98887427,28.9807725,-81.8794541,Southeast 165th Avenue;Southeast County Road 42
98887428,28.9862696,-81.8794766,Southeast 165th Avenue
98887436,29.0471895,-81.8791128,Fisher Way;Southeast 165th Avenue
98887455,28.9888834,-82.0044346,Southeast 160th Place;Southeast 89th Terrace
98887458,28.9888954,-82.0100945,Southeast 160th Place;Southeast 86th Court
98887460,28.9889017,-82.0163325,Southeast 160th Place
98887467,28.988248,-81.9202599,Southeast 160th Place
98887472,28.9888295,-81.9908235,Southeast 160th Place;Southeast 97th Terrace Road
98887480,28.9888013,-81.9951953,Southeast 160th Place;Southeast 96th Avenue Road;Southeast 95th Court
98887492,29.1036568,-82.0613599,Chestnut Road;Chestnut Run
98887495,29.1055456,-82.0623028,Chestnut Run;Larch Drive
98887503,28.9636444,-81.9643372,Southeast 113th Terrace;Southeast 177th Lane
98887506,28.9627763,-81.9635416,Southeast 113th Terrace;Southeast 114th Avenue
98887509,28.9619564,-81.962709,Southeast 113th Terrace
98887514,28.9666079,-81.9628756,Southeast 113th Terrace;Southeast 176th Place Road
98887537,29.1350131,-81.8737741,Southeast 168th Terrace;Southeast 52nd Place
98887606,29.0748681,-81.9577821,Locust Crossing;Locust Radial
98887614,29.070898,-81.9535299,Locust Crossing;Locust Lane Crossing
98887615,29.0699307,-81.9535376,Locust Crossing;Locust Crossing Road
98887676,29.2152601,-82.1377089,Northwest 28th Street;Northwest 2nd Avenue
98887679,29.2152368,-82.1424775,Northwest 28th Street;Northwest 7th Avenue
98887682,29.2151788,-82.1443398,North Magnolia Avenue;Northwest 28th Street
98887692,29.0246993,-81.9785994,Southeast 138th Place Road
98887706,29.020378,-81.9848056,Southeast 101st Terrace;Southeast 138th Place Road
98887762,29.0407537,-81.9247399,Southeast 138th Avenue
98887823,29.119015,-82.1264133,Southeast 12th Circle;Southeast 67th Lane
98887864,29.1378279,-82.0238297,Fir Trail;Fir Trail Drive
98887889,29.0950542,-81.9875036,Hickory Track Trace
98887950,28.9604696,-81.9742216,Southeast 105th Terrace;Southeast 179th Lane
98888012,29.1048084,-82.0281844,Bahia Pass Terrace;Pine Radial
98888017,29.1061468,-82.0292022,Bahia Pass Place;Pine Radial
98888039,29.1088675,-82.0290391,Pine Radial;Water Track
98888044,29.1102142,-82.0276684,Pine Radial;Pine Radial Drive
98888045,29.1105728,-82.0272048,Pine Radial;Pine Road
98888427,29.1008864,-82.1398945,Southwest 3rd Court;Southwest 83rd Street;Southwest 3rd Court;Southwest 84th Street
98888456,29.0986444,-82.058668,Juniper Pass Track;Juniper Road
98888470,29.1398339,-82.0806083,Southeast 40th Court;Southeast 47th Place
98888475,29.14004,-82.0704255,Southeast 47th Place
98888499,29.226649,-81.937805,Northeast 131st Court;Northeast 38th Lane
98888575,29.1587606,-82.0445518,Almond Trail;Almond Trail Court
98889582,29.0667628,-81.9998735,Southeast 106th Place;Southeast 92nd Court
98889589,29.0674257,-81.83954,Southeast 106 Place;Southeast 106th Place;Southeast 188th Terrace
98889590,29.0674187,-81.8440864,Southeast 106th Place;Southeast 186th Avenue
98889594,29.0674421,-81.8455643,Southeast 106th Place;Southeast 108th Place;Southeast 185th Court;Southeast 185th Court
98889603,29.0681526,-82.0600263,Southeast 106th Place;Southeast 106th Street;Southeast 53rd Court;Southeast 53rd Court;Southeast 106th Lane
98889608,29.15951,-81.8210869,
98889716,28.9819044,-82.1167984,Southeast 16th Avenue;Southeast County Road 42
98889720,28.9819307,-82.10642,Southeast 23rd Avenue;Southeast County Road 42
98889721,28.9819504,-82.1001589,Southeast 27th Avenue;Southeast County Road 42
98889731,28.9821016,-82.0723262,Southeast 45th Court;Southeast County Road 42
98889733,28.9820697,-82.0701115,Southeast 47 Avenue;Southeast 47th Avenue;Southeast County Road 42
98889735,28.9820916,-82.0536644,Southeast 58th Avenue;Southeast County Road 42
98889746,28.9820814,-82.0183884,Southeast 81st Court;Southeast County Road 42
98889763,28.9820411,-81.9961381,Southeast 94th Terrace;Southeast County Road 42
98889771,28.9820419,-81.9952042,Southeast 95th Court;Southeast County Road 42
98889773,28.982047,-81.9928996,Southeast 96th Terrace;Southeast County Road 42
98889775,28.9819808,-81.9872565,Southeast County Road 42
98889778,28.9819832,-81.9833369,Southeast 102nd Court Road;Southeast County Road 42
98889781,28.9819766,-81.9796597,Southeast 104th Terrace;Southeast County Road 42
98889900,29.1173328,-82.0099876,Silver Course Pass;Silver Court Radial
98889914,29.1185702,-82.0089958,Midway Track;Silver Course Pass
98890030,29.2737881,-81.9004546,Northeast 154th Avenue;Salt Springs Highway
98890046,29.1143381,-82.034961,Pine Course;Pine Course Drive
98890049,29.114788,-82.0361799,Pine Course Drive
98890064,29.1796451,-81.9397816,Southeast 129th Avenue;Southeast 7th Lane
98890088,29.0425359,-81.9755327,Southeast 123rd Street Road
98890091,29.0427528,-81.9761113,Southeast 106th Terrace;Southeast 125th Street;Southeast 123rd Street Road
98890093,29.0432441,-81.9777497,Southeast 106th Avenue;Southeast 123rd Street Road
98890096,29.0435109,-81.9785726,Southeast 105th Court;Southeast 123rd Street Road
98890099,29.0437553,-81.9793981,Southeast 104th Terrace;Southeast 104th Trail;Southeast 123rd Street Road
98890101,29.0447454,-81.9826624,Southeast 102 Terrace;Southeast 123rd Street Road
98890117,28.9838151,-81.9929073,Southeast 163rd Lane;Southeast 96th Terrace
98890119,28.9838181,-81.9951971,Southeast 163rd Lane;Southeast 95th Court
98890123,28.9837639,-82.0100918,Southeast 163rd Lane;Southeast 86th Court
98890130,28.9838202,-81.996141,Southeast 163rd Lane;Southeast 94th Terrace
98890153,29.1213227,-82.0424265,Dogwood Court;Dogwood Road
98890155,29.1222537,-82.0422408,Dogwood Court
98890206,28.9702887,-81.7425886,Southeast 248th Terrace
98890224,29.0140637,-81.9919805,97 Terrace;98th Avenue;Southeast 143rd Street;Southeast 96 Court;Southeast 143rd Street
98890226,29.0146706,-81.991979,97 Terrace
98890256,29.2239015,-82.0988572,Northeast 28th Court;Northeast 36th Street
98890261,29.2520425,-82.0978257,Northeast 28th Court;Northeast 63rd Street
98890264,29.2553182,-82.0978196,Northeast 28th Court;Northeast 66th Street
98890266,29.2560069,-82.097822,Northeast 28th Court
98890278,29.1825769,-82.1369778,South Magnolia Avenue;Southeast 5th Street;Southwest 5th Street
98890282,29.1755676,-82.1342685,Southeast 3rd Avenue;Southeast Magnolia Extension
98890287,29.1716066,-82.1286083,Southeast 17th Street;Southeast Lake Weir Road;Southeast Magnolia Extension
98890370,29.3310906,-81.765509,Northeast 235th Avenue;Salt Springs Highway
98890412,29.0832884,-82.0348441,Southeast 71st Court;Southeast 95 Lane
98890435,29.038281,-82.0607207,Southeast 126th Place;Southeast 53rd Court
98890440,29.0391937,-82.0607126,Southeast 125th Lane;Southeast 53rd Court
98890447,29.0551196,-82.0604391,Southeast 115th Street;Southeast 53rd Court
98890450,29.0559593,-82.0604288,Southeast 114th Place;Southeast 53rd Court
98890453,29.0567308,-82.0604194,Southeast 114th Street;Southeast 53rd Court
98890464,29.1831308,-82.0608795,Southeast 4th Place;Southeast 53rd Court
98890470,29.0113304,-82.0604558,Southeast 145th Lane;Southeast 53rd Court;Southeast 145th Street
98890473,29.1418211,-82.0602251,Southeast 53rd Court;Southeast Maricamp Road
98890474,29.1460286,-82.0596401,Southeast 53rd Court
98890476,29.1585637,-82.0610874,Southeast 28th Lane;Southeast 53rd Court;Southeast 29th Place;Southeast 53rd Court
98890488,29.1555431,-82.0607702,Southeast 32nd Place;Southeast 53rd Court
98890489,29.1539473,-82.0607655,Southeast 34th Street;Southeast 53rd Court
98890809,29.1513158,-82.1417871,Southwest 36th Place
98890812,29.1513117,-82.1409213,Southwest 36th Place;Southwest 4th Avenue
98890814,29.1512953,-82.1403059,Southwest 36th Place
98890830,28.986716,-82.1001653,Southeast 162nd Place Road;Southeast 162nd Place Road;Southeast 163th Street Road;Southeast 27th Avenue
98890855,29.1063342,-82.0626531,Larch Run;Larch Run Course
98890894,29.0213165,-81.8755384,Fisher Road;Malauka Pass
98890904,29.0307684,-81.8803987,Malauka Pass;Malauka Pass Court
98890907,29.0314396,-81.8806626,Malauka Pass;Malauka Pass Drive
98890916,29.0372327,-81.8818523,Fisher Way;Malauka Pass
98890920,29.1018909,-82.0255459,Bahia Road;Water Track Course
98890941,29.1031166,-82.0251245,Pine Radial;Water Track Course
98890948,29.104781,-82.0251349,Water Track;Water Track Course
98890975,29.1829656,-82.0857756,Southeast 37th Avenue;Southeast 4th Street
98890977,29.1824386,-82.0858237,Southeast 37th Avenue
98890982,29.1752577,-82.0855981,Southeast 13th Street;Southeast 37th Avenue
98890984,29.1735521,-82.0856046,Southeast 15th Street;Southeast 37th Avenue
98890987,29.1718948,-82.0855939,Southeast 17th Street;Southeast 37th Avenue
98890993,29.1398082,-82.0904401,Southeast 33rd Terrace
98891000,29.135304,-82.0855596,Southeast 37th Avenue;Southeast 52nd Street
98891049,29.1138199,-82.0613191,Aspen Drive;Juniper Road;Walnut Road
98891051,29.1146069,-82.0613692,Aspen Drive;Walnut Road
98891070,29.1169128,-82.0598691,Aspen Drive
98891082,29.1170774,-82.0587553,Aspen Drive;Aspen Road
98891088,29.016811,-81.875555,Malauka Lane;Malauka Lane Drive
98891092,29.0184631,-81.8745584,Fisher Road;Malauka Lane Drive
98891096,29.08537,-81.895055,Southeast 90th Street
98891140,29.0923817,-82.0370999,Southeast 70th Avenue
98891146,29.0916694,-81.8622596,Southeast 180th Avenue Road;Southeast 90th Street
98891170,29.0915479,-81.8255413,Southeast 90th Street
98891211,29.091852,-82.136243,South Magnolia Avenue;Southeast 90th Street;Southeast 7th Avenue
98891242,29.1332397,-82.0411253,Silver Springs Drive
98891243,29.1345887,-82.0410426,Southeast 52nd Place
98891250,29.1338639,-82.0410774,Southeast 52nd Place
98891253,29.1331378,-82.0411205,Silver Springs Drive;Southeast 53rd Place
98891255,29.1324116,-82.0411113,Silver Springs Drive;Southeast 54th Lane
98891257,29.1314857,-82.0412457,Southeast 55th Place;Southeast Maricamp Road
98891264,29.2932128,-81.6569504,Northeast 96th Place
98891273,29.0791016,-81.6460411,Southeast 306th Avenue
98891279,29.248619,-82.1385939,Northwest 2nd Avenue;Northwest 59th Street
98891282,29.1862826,-82.1394711,Southwest 3rd Avenue;Southwest Broadway Street
98891285,29.1847693,-82.1394987,Southwest 2nd Street;Southwest 3rd Avenue
98891287,29.1840455,-82.1395026,Southwest 3rd Avenue;Southwest 3rd Street
98891289,29.1825902,-82.1395083,Southwest 3rd Avenue;Southwest 5th Street
98891291,29.181154,-82.139514,Southwest 3rd Avenue;Southwest 7th Street
98891292,29.179254,-82.139514,Southwest 10th Street;Southwest 3rd Avenue
98891331,29.1633346,-82.1397239,Southwest 3rd Avenue
98891342,29.1760031,-82.1395275,Southwest 13th Street;Southwest 2nd Avenue;Southwest 3rd Avenue
98891344,29.1750403,-82.1395231,Southwest 14th Street;Southwest 3rd Avenue
98891351,29.112803,-82.139,Southwest 73rd Street Road;Southwest 74th Lane;Southwest 3rd Avenue;Southwest 1st Court
98891358,29.1776979,-82.1398254,Southwest 11th Street;Southwest 3rd Avenue
98891374,29.1395296,-82.1395919,Southwest 3rd Avenue;Southwest 48th Lane
98891377,29.1404899,-82.1395802,Southwest 3rd Avenue
98891538,29.1961513,-82.1100381,Northeast 21st Avenue;Northeast 9th Street
98891543,29.1959507,-82.070023,Northeast 9th Street
98891555,29.1959359,-82.0664946,Northeast 9th Street
98891561,29.1958442,-82.0641417,Northeast 50th Avenue;Northeast 9th Street;Northeast 51st Avenue;Northeast 52nd Avenue;Northeast 9th Street
98891574,29.1963134,-82.0940544,Northeast 31st Avenue;Northeast 9th Street
98891600,29.195669,-82.1324738,Northeast 9th Street;Northeast Watula Avenue
98891604,29.1956841,-82.1311304,Northeast 9th Street;Sanchez Avenue
98891606,29.1956607,-82.1286787,Northeast 9th Avenue;Northeast 9th Street
98891611,29.1957954,-82.1236372,Northeast 12th Avenue;Northeast 9th Street
98891618,29.1961223,-82.1167393,Northeast 15th Avenue;Northeast 9th Street;Northeast 16th Avenue;Northeast 8th Street;Northeast 9th Street;Northeast 9th Street;Northeast 15th Avenue
